x y z
-1.536 0.495 10.247
-1.576 0.371 10.226
-1.662 0.419 10.192
-1.609 0.410 10.180
-1.509 0.483 10.167
-1.509 0.489 10.106
-1.429 0.487 10.162
-1.573 0.468 10.161
-1.503 0.423 10.248
-1.503 0.496 10.211
-1.407 0.467 10.228
-1.522 0.519 10.258
-1.493 0.446 10.230
-1.427 0.446 10.170
-1.434 0.464 10.262
-1.414 0.450 10.208
-1.385 0.483 10.164
-1.360 0.410 10.201
-1.442 0.526 10.142
-1.415 0.476 10.138
-1.551 0.484 10.161
-1.535 0.518 10.146
-1.669 0.540 10.158
-1.494 0.503 10.079
-1.463 0.433 10.122
-1.554 0.479 10.177
-1.524 0.449 10.116
-1.539 0.413 10.107
-1.470 0.410 10.147
-1.538 0.465 10.085
-1.446 0.409 10.076
-1.360 0.486 10.155
-1.317 0.455 10.155
-1.446 0.470 10.128
-1.468 0.447 10.067
-1.543 0.434 10.073
-1.551 0.565 10.173
-1.488 0.564 10.172
-1.506 0.561 10.113
-1.464 0.447 10.187
-1.437 0.413 10.159
-1.393 0.433 10.115
-1.463 0.516 10.113
-1.573 0.541 10.118
-1.578 0.547 10.210
-1.550 0.513 10.183
-1.493 0.448 10.230
-1.522 0.468 10.229
-1.556 0.567 10.124
-1.521 0.512 10.189
-1.442 0.465 10.111
-1.473 0.507 10.077
-1.515 0.445 10.037
-1.497 0.407 10.113
-1.508 0.438 10.070
-1.396 0.407 9.983
-1.443 0.493 10.050
-1.352 0.558 9.928
-1.482 0.581 10.040
-1.541 0.461 9.963
-1.518 0.546 9.962
-1.534 0.534 9.906
-1.472 0.533 9.895
-1.488 0.476 9.909
-1.433 0.477 9.986
-1.445 0.450 9.924
-1.336 0.431 9.959
-1.302 0.505 9.880
-1.323 0.542 9.852
-1.519 0.450 9.916
-1.708 0.486 9.910
-1.729 0.485 9.966
-1.731 0.572 10.064
-1.667 0.572 10.088
-1.659 0.620 10.043
-1.500 0.547 10.059
-1.380 0.499 10.041
-1.314 0.456 9.893
-1.335 0.459 9.909
-1.359 0.500 9.888
-1.369 0.531 9.991
-1.495 0.582 10.034
-1.475 0.501 10.168
-1.420 0.492 10.153
-1.403 0.490 10.138
-1.476 0.466 10.160
-1.543 0.467 10.040
-1.646 0.528 10.076
-1.647 0.493 10.030
-1.542 0.442 10.056
-1.570 0.467 10.067
-1.555 0.371 10.104
-1.591 0.403 10.172
-1.457 0.483 10.013
-1.415 0.577 10.023
-1.543 0.456 9.881
-1.623 0.374 9.997
-1.655 0.374 10.055
-1.642 0.456 10.135
-1.615 0.513 10.038
-1.618 0.539 10.072
-1.628 0.436 10.153
-1.583 0.434 9.992
-1.402 0.474 10.006
-1.429 0.471 9.985
-1.476 0.514 10.086
-1.436 0.482 9.955
-1.402 0.474 9.943
-1.441 0.473 10.031
-1.542 0.468 10.096
-1.572 0.515 10.168
-1.553 0.447 10.096
-1.513 0.447 10.086
-1.518 0.454 10.056
-1.554 0.377 10.054
-1.618 0.370 10.058
-1.590 0.340 9.989
-1.585 0.462 10.003
-1.600 0.489 9.980
-1.531 0.478 10.001
-1.440 0.383 10.009
-1.441 0.335 10.010
-1.460 0.369 9.940
-1.502 0.395 9.933
-1.519 0.455 9.986
-1.532 0.389 9.966
-1.476 0.453 10.042
-1.433 0.388 10.033
-1.439 0.428 10.067
-1.478 0.400 9.995
-1.559 0.517 9.974
-1.549 0.561 9.969
-1.568 0.544 9.919
-1.512 0.468 10.001
-1.580 0.438 9.930
-1.506 0.424 9.959
-1.548 0.501 9.951
-1.515 0.494 9.979
-1.533 0.544 9.998
-1.409 0.414 9.896
-1.487 0.398 9.944
-1.455 0.403 9.925
-1.452 0.450 9.973
-1.528 0.550 9.945
-1.449 0.656 10.039
-1.496 0.548 9.978
-1.443 0.597 10.034
-1.638 0.518 10.092
-1.610 0.534 10.105
-1.451 0.434 10.047
-1.428 0.517 10.004
-1.442 0.473 9.953
-1.448 0.392 9.910
-1.616 0.409 9.998
-1.598 0.568 10.064
-1.511 0.573 10.026
-1.504 0.556 10.070
-1.557 0.386 10.123
-1.589 0.403 10.137
-1.576 0.358 10.071
-1.558 0.462 10.019
-1.559 0.462 10.046
-1.516 0.447 10.012
-1.469 0.424 10.003
-1.439 0.372 10.019
