x y z
0.135 0.298 9.904
0.008 0.443 9.903
0.031 0.337 9.884
-0.060 0.610 10.021
0.095 0.564 10.088
0.035 0.756 10.159
0.086 0.544 10.291
0.013 0.470 10.307
0.084 0.238 10.102
0.087 0.106 10.320
0.093 0.047 10.311
0.083 0.036 10.364
0.050 0.228 10.208
0.158 0.229 10.326
0.095 0.324 10.161
0.165 0.210 10.052
0.123 0.446 10.098
0.076 0.529 10.037
-0.082 0.598 10.333
-0.061 0.618 10.187
0.100 0.572 10.454
0.247 0.594 10.375
0.088 0.373 10.647
-0.163 0.077 10.398
0.026 0.025 10.523
0.270 0.039 10.331
0.239 0.133 10.247
0.100 0.153 10.358
0.067 0.258 10.212
0.185 0.291 10.126
0.095 0.316 9.909
-0.017 0.223 10.092
-0.084 0.355 10.079
0.091 0.538 10.150
0.188 0.762 10.094
0.200 0.587 10.223
0.023 0.400 10.231
0.088 0.179 10.281
0.062 0.191 10.314
0.075 0.161 10.216
0.068 -0.067 10.357
0.117 0.051 10.159
0.277 0.237 10.203
0.179 0.376 10.078
0.147 0.267 9.995
-0.008 0.299 9.897
0.100 0.368 9.897
0.083 0.552 10.055
0.005 0.595 10.019
0.042 0.657 10.208
0.157 0.562 10.149
0.204 0.451 10.400
0.029 0.277 10.366
0.022 0.002 10.408
0.066 0.067 10.326
0.224 0.120 10.283
0.253 0.138 10.274
0.184 0.176 10.066
0.092 0.267 10.223
0.102 0.226 10.020
0.057 0.351 10.050
0.002 0.391 9.896
-0.005 0.388 10.139
0.025 0.563 10.155
0.218 0.707 10.313
0.185 0.636 10.379
0.041 0.278 10.412
-0.049 0.095 10.372
0.026 0.078 10.389
0.254 0.081 10.442
0.229 0.124 10.321
0.083 -0.002 10.421
0.011 0.112 10.306
0.149 0.246 10.241
0.245 0.386 10.137
0.274 0.382 9.899
0.103 0.492 10.013
0.043 0.489 10.119
0.062 0.542 10.299
0.069 0.525 10.155
0.152 0.404 10.343
0.130 0.380 10.226
0.201 0.118 10.349
0.162 0.072 10.352
0.140 -0.011 10.296
0.157 0.048 10.158
0.153 0.062 10.062
0.184 0.098 10.225
0.065 0.233 9.869
0.142 0.254 10.013
0.117 0.391 9.867
0.035 0.452 9.971
-0.011 0.503 10.012
0.020 0.516 9.920
0.115 0.717 10.268
0.203 0.614 10.162
0.151 0.415 10.280
0.093 0.136 10.241
0.011 0.092 10.449
0.061 0.021 10.348
0.186 0.051 10.372
0.187 0.284 10.271
0.261 0.168 10.349
0.056 0.253 10.034
0.136 0.139 10.109
0.094 0.471 10.126
0.151 0.523 10.019
0.054 0.557 10.306
-0.012 0.559 10.210
0.223 0.492 10.338
0.173 0.691 10.353
0.147 0.236 10.469
-0.075 0.147 10.493
0.195 -0.053 10.400
0.361 0.007 10.331
0.120 0.070 10.324
0.005 0.097 10.375
0.083 0.180 10.117
0.273 0.287 10.079
0.063 0.398 10.006
-0.040 0.117 10.158
-0.013 0.394 10.122
0.303 0.469 10.086
0.220 0.658 10.155
0.157 0.538 10.185
0.127 0.467 10.321
0.117 0.357 10.318
0.099 0.184 10.370
0.084 0.059 10.330
0.163 -0.060 10.385
0.164 0.046 10.250
0.103 0.259 10.274
0.050 0.430 9.948
0.221 0.286 10.024
0.190 0.377 10.122
0.172 0.448 10.116
-0.033 0.550 10.062
-0.028 0.562 10.110
0.006 0.755 10.108
0.087 0.638 10.353
0.212 0.625 10.416
0.186 0.385 10.372
0.207 0.095 10.270
0.007 0.067 10.306
0.000 0.035 10.263
0.165 0.143 10.349
0.271 0.319 10.159
0.178 0.299 10.114
0.044 0.254 9.835
-0.008 0.291 10.043
0.036 0.302 9.949
0.023 0.443 10.288
0.036 0.543 10.266
0.056 0.636 10.183
0.251 0.563 10.280
0.209 0.528 10.289
0.203 0.188 10.522
0.014 0.063 10.321
0.105 0.033 10.302
0.142 0.051 10.474
0.183 0.043 10.413
0.046 0.312 10.196
0.239 0.243 10.274
0.260 0.355 10.044
0.191 0.382 10.040
0.151 0.276 10.326
-0.157 0.672 10.292
-0.078 0.644 10.432
0.039 0.757 10.339
0.218 0.466 10.333
0.119 0.432 10.351
0.133 0.259 10.235
0.198 0.232 10.391
0.163 0.133 10.178
-0.106 0.184 10.295
-0.028 0.007 10.012
0.201 0.198 10.149
0.266 0.407 9.902
0.248 0.366 9.898
0.020 0.282 9.742
-0.023 0.324 9.861
-0.019 0.571 10.065
0.005 0.646 9.945
0.032 0.608 10.290
0.212 0.569 10.178
0.275 0.526 10.337
0.103 0.422 10.184
-0.020 0.183 10.455
0.050 0.168 10.358
0.141 0.109 10.172
0.252 0.147 10.226
0.135 0.194 10.068
0.116 0.162 10.231
0.157 0.385 10.033
0.188 0.364 10.043
0.145 0.511 9.968
0.057 0.453 10.229
-0.050 0.594 10.354
0.033 0.660 10.417
0.078 0.698 10.362
0.195 0.480 10.187
0.106 0.300 10.504
0.078 0.191 10.404
0.096 0.169 10.445
0.119 0.132 10.307
0.124 0.042 10.348
0.045 0.184 10.258
0.119 0.193 10.018
0.136 0.419 9.995
0.152 0.321 9.881
0.058 0.346 9.991
0.145 0.468 9.949
0.230 0.542 10.095
0.069 0.813 10.171
0.066 0.518 10.275
-0.009 0.527 10.224
0.191 0.316 10.092
0.340 0.221 10.249
0.125 0.038 10.162
-0.018 0.026 10.329
-0.054 -0.016 10.203
0.160 0.205 10.137
0.246 0.443 10.074
0.179 0.367 10.007
0.044 0.583 9.868
0.137 0.354 9.852
0.052 0.619 10.098
0.071 0.540 10.023
-0.035 0.765 10.245
0.131 0.565 10.184
0.189 0.540 10.249
0.144 0.421 10.297
0.097 0.113 10.365
0.118 0.127 10.336
0.189 0.121 10.239
0.086 0.279 10.217
0.104 0.293 10.123
0.060 0.310 10.148
0.207 0.316 9.906
0.086 0.393 10.009
-0.104 0.358 9.802
-0.016 0.464 10.120
0.126 0.692 10.070
0.140 0.741 10.048
0.142 0.687 10.160
0.145 0.342 10.168
0.086 0.196 10.384
0.093 0.115 10.357
0.182 0.098 10.392
0.182 0.087 10.273
0.156 -0.047 10.369
-0.029 0.156 10.245
0.133 0.216 10.145
0.208 0.444 9.991
0.313 0.452 9.934
0.172 0.485 10.159
-0.040 0.559 9.998
-0.084 0.710 10.162
-0.004 0.767 10.203
0.145 0.464 10.342
0.061 0.374 10.347
0.138 0.223 10.192
0.173 0.289 10.464
0.162 0.065 10.126
-0.022 0.135 10.338
0.110 0.003 10.068
0.189 0.229 10.156
0.203 0.315 9.898
0.121 0.370 9.782
-0.022 0.394 9.660
0.065 0.314 9.726
0.013 0.665 9.897
0.060 0.586 9.804
-0.008 0.679 10.111
0.107 0.565 10.012
0.135 0.579 10.279
0.173 0.324 10.113
0.095 0.150 10.497
0.007 0.063 10.330
0.064 -0.001 10.245
0.143 0.090 10.234
0.140 0.185 10.096
0.122 0.232 10.117
0.080 0.348 9.891
0.105 0.491 9.925
0.066 0.549 9.919
0.085 0.452 10.035
-0.005 0.674 10.189
0.010 0.645 10.143
0.064 0.555 10.280
0.097 0.282 10.196
0.106 0.296 10.508
0.112 0.176 10.306
0.175 0.033 10.400
0.089 0.051 10.272
0.077 -0.011 10.284
0.022 0.216 10.248
0.097 0.226 9.903
0.194 0.384 9.946
0.135 0.299 9.781
-0.071 0.346 10.031
-0.059 0.403 9.979
0.064 0.657 9.915
0.171 0.724 10.057
0.153 0.555 10.032
0.022 0.471 10.159
0.099 0.290 10.183
0.154 0.244 10.340
0.124 0.046 10.182
0.096 -0.068 10.368
-0.026 0.056 10.136
0.064 0.216 10.153
0.130 0.425 9.966
0.221 0.321 9.846
0.128 0.435 10.043
0.134 0.472 9.839
-0.033 0.663 9.946
-0.125 0.648 9.870
-0.078 0.651 10.220
0.135 0.547 10.068
0.193 0.438 10.163
0.147 0.388 10.294
0.061 0.075 10.207
0.012 0.048 10.281
0.135 -0.026 10.182
0.124 0.070 10.240
0.106 0.100 9.946
0.129 0.154 10.019
0.095 0.284 9.789
0.041 0.334 9.900
0.019 0.410 9.856
-0.010 0.509 9.991
-0.011 0.677 10.083
-0.035 0.635 10.095
0.029 0.602 10.348
0.114 0.504 10.269
0.131 0.335 10.451
0.054 0.142 10.357
0.019 0.105 10.344
0.092 0.001 10.527
0.018 0.039 10.245
0.022 0.118 10.348
0.138 0.112 10.002
0.185 0.346 10.000
0.172 0.410 10.100
0.159 0.451 9.936
0.005 0.541 9.948
0.000 0.590 9.902
-0.011 0.635 10.198
-0.018 0.397 10.043
0.079 0.435 10.281
0.165 0.421 10.137
0.255 0.187 10.317
0.105 0.054 10.268
-0.023 -0.025 10.363
-0.014 0.013 10.111
0.084 0.230 10.143
0.189 0.165 10.061
0.212 0.300 9.857
0.132 0.360 9.930
-0.089 0.421 9.832
-0.172 0.474 9.867
0.004 0.626 9.777
0.126 0.652 9.879
0.080 0.777 10.147
0.025 0.556 10.177
0.084 0.397 10.245
0.159 0.255 10.217
0.125 0.080 10.370
-0.008 0.089 10.403
0.073 -0.016 10.308
0.075 0.272 10.257
0.233 0.093 10.058
0.041 0.322 9.982
0.165 0.310 9.955
0.100 0.507 9.961
0.045 0.496 9.826
-0.079 0.507 10.246
-0.081 0.593 10.155
0.142 0.613 10.406
0.124 0.631 10.250
0.150 0.311 10.138
0.023 0.211 10.466
0.091 -0.012 10.412
0.115 0.013 10.491
0.040 0.004 10.268
-0.014 0.062 10.305
-0.023 0.196 10.132
0.141 0.294 9.973
0.216 0.368 9.938
0.136 0.289 9.791
-0.078 0.378 9.961
-0.057 0.441 9.998
-0.026 0.575 10.228
0.068 0.735 10.123
0.205 0.567 10.229
0.146 0.446 10.188
0.208 0.168 10.246
0.084 0.173 10.402
-0.002 0.039 10.222
-0.039 -0.099 10.417
0.081 0.033 10.217
0.172 0.285 10.190
0.102 0.350 9.977
0.060 0.347 10.015
0.098 0.363 9.981
0.099 0.452 9.858
-0.053 0.640 10.073
-0.191 0.635 10.030
-0.053 0.701 10.159
0.194 0.530 10.098
0.204 0.542 10.256
0.179 0.357 10.263
0.143 0.007 10.231
0.012 0.026 10.398
-0.013 -0.109 10.184
0.048 0.060 10.278
0.077 0.194 10.052
0.176 0.245 10.088
0.136 0.275 9.795
0.056 0.281 9.950
-0.008 0.438 9.880
-0.002 0.492 10.102
-0.001 0.571 10.147
0.001 0.593 10.144
0.078 0.623 10.373
0.150 0.517 10.266
0.149 0.276 10.565
0.102 0.117 10.321
0.100 -0.024 10.445
-0.019 -0.008 10.409
-0.016 -0.078 10.318
0.016 0.095 10.281
0.188 0.162 10.022
0.285 0.266 10.077
0.194 0.459 9.918
0.172 0.377 9.881
-0.081 0.534 9.872
-0.077 0.534 9.999
0.045 0.599 10.211
0.148 0.470 10.037
0.212 0.407 10.357
0.184 0.384 10.171
0.221 0.129 10.317
0.120 0.062 10.292
0.064 -0.089 10.278
-0.089 0.029 10.150
0.004 -0.071 10.047
0.118 0.156 10.142
0.234 0.346 9.827
0.218 0.394 9.932
-0.015 0.419 9.840
-0.101 0.358 9.900
-0.188 0.608 10.076
0.042 0.579 9.917
0.118 0.747 10.177
0.241 0.530 10.102
0.176 0.432 10.310
0.090 0.235 10.266
0.078 0.110 10.369
-0.016 0.065 10.330
0.105 -0.030 10.231
0.184 0.146 10.260
0.184 0.111 10.028
0.065 0.269 10.075
0.087 0.256 9.884
0.194 0.415 10.017
0.136 0.462 9.954
-0.065 0.459 10.180
-0.140 0.589 10.245
0.117 0.633 10.314
0.218 0.600 10.326
0.194 0.415 10.272
0.048 0.227 10.562
0.031 0.059 10.302
0.090 0.039 10.397
0.089 0.055 10.238
0.058 0.006 10.254
0.047 0.197 10.229
0.132 0.170 9.924
0.142 0.394 9.983
0.169 0.295 9.893
0.068 0.378 10.187
0.023 0.461 10.027
0.039 0.506 10.097
0.096 0.654 10.113
0.212 0.527 10.195
0.169 0.516 10.303
0.154 0.247 10.288
0.144 0.182 10.308
0.108 0.075 10.332
0.039 -0.048 10.476
-0.056 0.169 10.209
0.169 0.292 10.190
0.271 0.410 9.933
0.273 0.337 9.943
0.089 0.421 10.089
0.044 0.470 9.930
0.023 0.608 10.058
0.020 0.648 9.969
0.060 0.636 10.246
0.019 0.730 10.266
0.145 0.503 10.136
0.212 0.428 10.233
0.223 0.105 10.201
0.042 0.019 10.392
-0.017 -0.028 10.371
-0.027 0.022 10.245
0.159 0.166 10.184
0.284 0.145 9.946
0.127 0.307 9.954
0.094 0.311 9.994
0.073 0.432 10.073
0.040 0.480 10.009
-0.014 0.538 10.237
-0.014 0.709 10.193
0.191 0.682 10.280
0.225 0.656 10.305
0.145 0.285 10.216
0.051 0.288 10.627
0.054 0.105 10.414
0.077 0.019 10.556
0.074 0.034 10.244
0.031 0.061 10.397
0.038 0.163 10.094
0.157 0.223 10.060
0.312 0.339 10.081
0.217 0.421 10.022
-0.027 0.561 10.253
-0.072 0.566 10.135
-0.072 0.779 10.280
0.133 0.621 10.208
0.154 0.558 10.197
0.160 0.387 10.323
0.149 0.249 10.365
0.112 0.219 10.463
0.065 0.009 10.155
0.080 -0.014 10.392
0.014 0.106 10.114
0.109 0.244 10.081
0.278 0.279 9.882
0.222 0.295 9.864
0.126 0.318 9.851
-0.002 0.439 9.854
0.030 0.404 9.962
-0.046 0.681 9.967
0.104 0.678 10.292
0.191 0.688 10.197
0.188 0.591 10.270
0.160 0.506 10.277
-0.013 0.202 10.213
-0.060 0.027 10.455
0.014 0.138 10.323
0.208 0.160 10.324
0.127 0.310 10.128
0.192 0.103 10.061
0.037 0.279 10.118
0.133 0.333 9.974
0.156 0.577 10.112
0.054 0.508 9.957
-0.063 0.557 10.209
-0.108 0.645 10.261
0.109 0.685 10.248
0.242 0.633 10.331
0.188 0.242 10.164
-0.004 0.157 10.424
0.073 -0.039 10.344
0.084 0.035 10.409
0.169 0.037 10.258
0.188 0.017 10.295
0.114 0.234 10.066
0.159 0.270 10.019
0.124 0.365 9.946
0.125 0.276 10.018
0.002 0.382 10.154
0.008 0.513 10.050
0.148 0.621 10.265
0.087 0.808 10.074
0.156 0.519 10.269
0.007 0.614 10.343
0.090 0.291 10.217
0.093 0.183 10.387
-0.018 0.071 10.117
-0.007 -0.022 10.351
0.121 0.108 10.148
0.255 0.184 10.102
0.230 0.376 9.943
0.162 0.130 9.854
0.065 0.316 10.000
0.039 0.463 9.903
0.020 0.684 10.116
0.018 0.669 9.979
0.080 0.619 10.191
0.108 0.739 10.203
0.161 0.508 10.186
0.047 0.405 10.259
0.121 0.011 10.200
0.089 0.060 10.429
0.098 0.077 10.210
0.066 0.132 10.423
0.094 0.167 10.037
0.190 0.148 10.013
0.174 0.235 9.911
0.117 0.290 9.973
0.056 0.341 10.045
-0.011 0.443 9.821
0.032 0.601 10.184
0.087 0.656 10.205
0.141 0.693 10.377
0.181 0.607 10.231
0.142 0.310 10.086
-0.008 0.206 10.522
0.007 0.053 10.397
0.056 0.072 10.489
0.098 0.085 10.302
0.123 0.008 10.248
-0.017 0.231 10.254
0.147 0.149 9.986
0.251 0.388 9.986
0.226 0.341 9.830
-0.010 0.560 10.068
-0.092 0.590 9.989
-0.020 0.606 10.098
-0.004 0.690 10.108
0.151 0.457 10.030
0.112 0.447 10.150
0.205 0.167 10.299
0.093 0.203 10.443
0.050 0.015 10.260
0.088 -0.062 10.478
0.112 0.023 10.104
0.011 0.193 10.120
0.095 0.301 9.824
0.180 0.261 9.809
0.151 0.410 10.025
0.008 0.419 9.827
-0.152 0.546 9.892
-0.023 0.638 9.875
0.153 0.714 10.196
0.105 0.838 10.178
0.197 0.589 10.158
0.131 0.455 10.244
0.074 0.182 10.209
-0.051 0.084 10.410
0.051 -0.009 10.340
0.173 -0.029 10.307
0.212 0.260 10.262
0.258 0.071 9.892
-0.005 0.428 10.035
0.077 0.357 9.921
0.100 0.538 10.025
0.142 0.474 9.843
0.025 0.557 10.157
-0.022 0.625 10.183
0.070 0.645 10.289
0.167 0.656 10.307
0.255 0.272 10.256
0.084 0.279 10.517
0.056 0.035 10.427
-0.001 0.098 10.397
0.130 0.013 10.269
0.267 0.041 10.211
0.171 0.325 10.034
0.148 0.242 9.920
0.084 0.366 9.995
0.124 0.266 9.824
-0.047 0.497 10.044
0.028 0.497 9.986
0.134 0.623 10.368
0.194 0.654 10.245
0.192 0.545 10.159
0.074 0.538 10.266
0.157 0.293 10.222
0.085 0.272 10.386
0.042 0.024 10.189
0.039 -0.001 10.464
0.022 0.146 10.210
0.175 0.289 10.068
0.200 0.470 9.912
0.154 0.275 9.823
0.001 0.464 9.807
0.029 0.550 9.753
0.121 0.556 9.918
-0.020 0.648 9.956
0.121 0.470 10.235
0.084 0.720 10.253
0.212 0.386 10.259
0.121 0.385 10.388
0.073 0.133 10.104
0.036 0.099 10.487
0.053 0.095 10.200
0.160 0.167 10.400
0.078 0.293 9.977
0.133 0.129 9.934
0.008 0.375 10.025
0.144 0.285 9.722
0.007 0.476 9.882
-0.020 0.427 9.950
-0.054 0.524 10.267
-0.010 0.619 10.168
0.200 0.609 10.195
0.242 0.592 10.289
0.048 0.305 10.040
0.039 0.200 10.482
0.035 0.092 10.394
0.157 -0.080 10.397
0.139 0.041 10.382
0.124 0.048 10.312
-0.001 0.306 10.116
0.090 0.215 9.989
0.185 0.459 9.854
0.233 0.504 9.992
0.179 0.550 10.057
-0.084 0.583 9.966
-0.111 0.589 10.115
0.052 0.609 10.079
0.237 0.431 10.145
0.196 0.485 10.266
0.195 0.296 10.391
0.033 0.168 10.363
0.077 -0.022 10.234
0.084 0.041 10.450
0.083 0.105 10.120
0.135 0.056 10.004
0.156 0.212 9.943
0.186 0.334 9.891
0.089 0.394 9.928
-0.133 0.445 9.823
-0.141 0.488 9.960
-0.121 0.663 9.964
0.171 0.610 10.059
0.154 0.761 10.181
0.118 0.482 10.177
0.086 0.368 10.346
0.050 0.199 10.172
0.044 0.116 10.354
-0.089 0.163 10.338
0.057 0.075 10.287
0.263 0.197 10.143
0.281 0.183 10.028
-0.002 0.302 9.968
-0.008 0.237 9.839
0.056 0.368 9.997
0.069 0.504 9.957
-0.004 0.472 10.159
-0.054 0.629 10.278
0.114 0.656 10.264
0.223 0.581 10.341
0.200 0.404 10.217
0.028 0.237 10.557
-0.009 0.028 10.420
0.026 0.042 10.368
0.123 0.056 10.238
0.138 0.133 10.174
0.111 0.227 10.289
0.151 0.227 9.989
0.098 0.346 9.971
0.084 0.276 9.920
-0.078 0.328 10.064
-0.044 0.415 10.012
0.135 0.448 10.019
0.153 0.735 10.238
0.181 0.512 10.202
0.020 0.540 10.412
0.103 0.246 10.260
0.136 0.163 10.265
0.029 0.114 10.396
0.018 -0.084 10.414
0.031 0.235 10.185
0.278 0.249 10.117
0.226 0.313 9.961
0.123 0.326 9.923
0.082 0.319 9.881
0.087 0.468 9.814
0.029 0.435 9.900
-0.074 0.682 10.035
0.207 0.559 10.157
0.178 0.757 10.176
0.281 0.432 10.141
0.026 0.319 10.382
0.041 0.146 10.236
0.150 0.062 10.412
0.115 0.143 10.328
0.143 0.003 10.278
0.095 0.136 10.235
0.145 0.160 9.987
0.088 0.309 10.061
0.155 0.262 9.830
0.042 0.401 9.976
0.011 0.502 10.002
-0.051 0.492 9.958
0.005 0.595 10.170
0.173 0.562 10.148
0.226 0.553 10.345
0.157 0.333 10.257
0.112 0.206 10.318
-0.019 0.169 10.363
0.116 -0.038 10.415
0.102 0.045 10.473
0.112 0.054 10.280
0.056 0.177 10.186
0.092 0.191 10.027
0.133 0.297 10.149
0.188 0.453 9.940
0.245 0.410 9.980
-0.051 0.607 9.941
-0.073 0.516 10.057
-0.116 0.648 10.372
0.103 0.650 10.137
0.292 0.435 10.365
0.154 0.345 10.224
0.134 0.082 10.389
0.112 0.036 10.311
0.050 0.044 10.202
0.071 0.051 10.364
0.175 0.034 10.061
0.157 0.233 10.155
0.142 0.313 9.814
0.135 0.389 9.991
0.106 0.386 9.886
0.004 0.396 9.949
-0.096 0.616 10.021
0.050 0.620 9.958
0.181 0.709 10.229
0.208 0.504 10.083
0.154 0.528 10.225
0.135 0.382 10.239
0.045 0.132 10.295
-0.057 0.024 10.314
0.053 -0.024 10.270
0.234 0.143 10.293
0.244 0.265 10.148
0.257 0.151 10.064
0.053 0.273 9.941
0.106 0.352 10.091
0.106 0.498 9.999
0.020 0.445 10.122
-0.023 0.465 10.266
0.009 0.563 10.296
0.237 0.617 10.403
0.221 0.592 10.251
0.102 0.242 10.440
-0.023 0.035 10.310
-0.026 -0.019 10.397
0.037 0.098 10.480
0.124 0.047 10.235
0.128 0.172 10.301
0.195 0.215 9.971
0.159 0.368 10.051
0.161 0.338 9.932
0.029 0.233 9.826
-0.117 0.349 10.126
0.082 0.429 10.085
0.152 0.721 10.266
0.203 0.632 10.184
0.188 0.489 10.198
0.004 0.419 10.216
0.066 0.156 10.289
0.011 0.200 10.435
0.002 -0.021 10.275
-0.028 0.123 10.240
0.075 0.161 10.179
0.196 0.297 10.117
0.170 0.357 9.974
0.179 0.166 9.796
0.096 0.355 9.876
0.004 0.434 9.982
-0.091 0.579 10.078
-0.039 0.568 9.950
0.190 0.671 10.271
0.230 0.614 10.158
0.095 0.419 10.323
-0.010 0.192 10.335
0.010 0.029 10.245
0.016 0.028 10.452
0.028 0.062 10.307
0.043 0.154 10.361
0.111 0.257 10.045
0.121 0.301 10.041
0.118 0.306 9.945
0.098 0.220 9.962
-0.019 0.407 10.074
-0.083 0.368 9.887
-0.001 0.546 10.126
0.144 0.621 10.188
0.203 0.619 10.167
0.218 0.546 10.265
0.077 0.211 10.187
-0.090 0.147 10.369
-0.033 -0.004 10.356
0.038 0.071 10.446
0.130 -0.001 10.246
0.136 0.016 10.263
0.060 0.219 10.091
0.208 0.209 10.011
0.185 0.413 10.004
0.152 0.283 9.924
0.060 0.439 10.177
-0.119 0.669 10.058
-0.023 0.604 10.144
0.074 0.645 10.104
0.254 0.386 10.138
0.172 0.367 10.196
0.128 0.279 10.225
-0.020 0.141 10.405
0.018 -0.025 10.192
0.133 0.001 10.359
0.184 0.133 10.107
0.154 0.220 10.165
0.183 0.204 10.060
0.239 0.193 9.853
0.047 0.453 9.946
-0.008 0.385 9.946
-0.075 0.553 9.979
0.082 0.656 9.897
0.156 0.671 10.021
0.131 0.792 10.230
0.160 0.477 10.129
0.173 0.435 10.303
0.114 0.191 10.193
-0.060 0.048 10.464
-0.115 0.060 10.279
0.120 0.021 10.262
0.316 0.278 10.189
0.319 0.160 10.042
0.083 0.303 10.091
0.108 0.334 10.000
0.132 0.407 10.100
0.114 0.489 10.067
0.045 0.463 10.227
-0.008 0.657 10.298
0.128 0.656 10.306
0.179 0.607 10.321
0.168 0.463 10.255
0.076 0.260 10.470
-0.056 0.126 10.324
-0.007 0.025 10.395
0.147 0.026 10.268
0.210 0.135 10.219
0.139 0.296 10.284
0.200 0.249 9.955
0.152 0.358 10.079
0.072 0.308 9.945
-0.115 0.364 10.150
0.015 0.487 10.079
0.181 0.475 10.092
0.266 0.745 10.210
0.188 0.625 10.200
0.007 0.535 10.433
0.103 0.307 10.332
0.081 0.257 10.350
0.060 0.154 10.345
-0.005 -0.043 10.394
0.024 0.208 10.279
0.296 0.278 10.081
0.242 0.371 10.021
0.195 0.196 9.907
0.071 0.321 9.983
0.075 0.439 9.837
0.018 0.519 9.922
0.007 0.645 10.089
0.151 0.651 10.232
0.186 0.784 10.202
0.203 0.571 10.116
0.016 0.383 10.391
0.025 0.165 10.280
0.071 0.132 10.380
0.062 0.107 10.287
0.063 0.171 10.266
0.141 0.179 10.230
0.155 0.215 9.968
0.031 0.284 10.011
0.078 0.257 9.901
0.108 0.357 9.921
0.016 0.547 9.884
-0.037 0.549 10.020
-0.045 0.651 10.185
0.220 0.564 10.138
0.243 0.650 10.357
0.110 0.351 10.280
-0.107 0.215 10.509
-0.039 0.129 10.308
0.172 0.008 10.404
0.185 0.036 10.415
0.061 0.038 10.251
0.039 0.169 10.217
0.150 0.189 9.958
0.225 0.294 10.098
0.166 0.456 9.934
0.173 0.418 9.977
-0.069 0.609 9.892
-0.029 0.551 10.002
0.077 0.635 10.167
0.106 0.692 10.125
0.206 0.480 10.290
0.146 0.326 10.185
0.062 0.105 10.299
0.076 -0.001 10.314
0.083 0.024 10.309
0.116 0.038 10.314
0.173 0.000 10.033
0.103 0.237 10.077
0.116 0.359 9.833
0.067 0.390 9.938
-0.019 0.415 9.760
-0.030 0.419 9.873
-0.074 0.663 10.016
0.038 0.686 9.906
0.102 0.689 10.252
0.220 0.519 10.063
0.142 0.464 10.475
0.090 0.394 10.310
0.023 0.081 10.299
-0.037 0.053 10.323
0.110 0.013 10.236
0.280 0.169 10.265
0.247 0.177 10.058
0.192 0.139 10.043
0.017 0.309 9.895
0.114 0.333 10.041
0.096 0.549 10.063
0.040 0.485 10.038
-0.045 0.646 10.192
0.062 0.619 10.164
0.206 0.705 10.386
0.142 0.616 10.223
0.143 0.206 10.426
0.022 0.095 10.320
0.044 -0.029 10.301
-0.034 0.130 10.420
0.074 0.084 10.200
0.177 0.105 10.278
0.179 0.256 9.958
0.111 0.327 10.086
0.059 0.324 9.869
0.048 0.252 9.870
-0.054 0.371 10.107
0.014 0.510 9.994
0.183 0.696 10.329
0.202 0.738 10.199
0.090 0.612 10.420
0.019 0.505 10.277
0.026 0.219 10.305
0.038 0.221 10.496
-0.004 0.050 10.267
-0.004 0.114 10.293
0.150 0.171 10.144
0.163 0.322 10.096
0.177 0.339 9.945
0.171 0.163 9.800
-0.008 0.373 9.841
0.007 0.415 9.926
-0.081 0.687 10.095
-0.013 0.644 9.921
0.162 0.631 10.247
0.178 0.675 10.204
0.117 0.489 10.299
0.029 0.295 10.238
0.072 0.057 10.265
0.030 0.078 10.426
0.041 0.067 10.299
0.078 0.208 10.326
0.127 0.269 9.992
0.098 0.184 10.003
0.063 0.220 9.776
0.083 0.251 9.823
0.107 0.476 9.976
-0.028 0.421 9.826
-0.068 0.476 10.265
0.070 0.610 10.125
0.281 0.726 10.457
0.248 0.647 10.239
0.134 0.249 10.266
-0.102 0.174 10.534
-0.031 0.102 10.392
0.063 0.128 10.490
0.074 0.099 10.259
0.102 0.006 10.281
-0.020 0.233 10.086
0.173 0.190 9.896
0.196 0.354 9.937
0.154 0.322 9.796
0.017 0.477 10.054
-0.117 0.637 9.871
-0.030 0.549 9.989
0.120 0.603 10.049
0.287 0.440 10.078
0.235 0.356 10.274
0.068 0.165 10.270
0.017 0.098 10.394
0.008 0.032 10.278
0.115 0.020 10.318
0.121 0.131 10.106
0.162 0.223 10.071
0.193 0.294 9.759
0.193 0.280 9.776
0.082 0.357 9.991
-0.035 0.413 9.843
-0.033 0.401 9.899
0.011 0.651 9.894
0.260 0.641 10.189
0.182 0.791 10.228
0.217 0.463 10.069
0.089 0.438 10.346
0.062 0.141 10.247
-0.057 0.066 10.432
-0.002 0.029 10.330
0.112 0.051 10.238
0.271 0.207 10.236
0.258 0.138 9.877
0.033 0.342 9.992
0.062 0.277 9.910
0.057 0.496 10.033
0.066 0.419 9.949
-0.020 0.485 10.095
-0.057 0.636 10.208
0.153 0.604 10.253
0.235 0.609 10.294
0.214 0.206 10.196
0.047 0.227 10.478
-0.050 0.049 10.308
0.023 0.012 10.379
0.150 0.000 10.265
0.166 0.132 10.234
0.164 0.260 10.012
0.212 0.269 9.930
0.169 0.290 10.030
0.044 0.294 9.932
-0.089 0.283 10.040
-0.006 0.458 10.041
0.170 0.633 10.089
0.233 0.726 10.258
0.224 0.660 10.146
0.031 0.569 10.429
0.055 0.259 10.253
-0.022 0.254 10.347
0.001 -0.001 10.245
-0.018 0.005 10.290
-0.035 0.179 10.290
0.170 0.170 10.141
0.215 0.331 10.015
0.252 0.171 9.861
0.012 0.414 10.080
0.053 0.332 9.809
-0.051 0.489 9.916
