x y z
-0.180 0.644 10.211
-0.209 0.318 10.190
-0.501 0.422 10.263
-0.389 0.144 10.065
-0.388 0.377 10.168
-0.176 0.273 10.005
-0.168 0.437 9.992
-0.191 0.503 9.674
-0.208 0.462 9.807
-0.383 0.542 9.765
-0.412 0.516 9.864
-0.446 0.818 9.860
-0.345 0.855 9.808
-0.168 0.896 10.192
-0.178 0.854 10.107
-0.260 0.753 10.300
-0.324 0.604 10.116
-0.341 0.360 10.071
-0.494 0.349 10.365
-0.463 0.193 10.158
-0.260 0.364 10.290
-0.057 0.526 9.990
-0.118 0.459 10.106
-0.337 0.448 9.982
-0.348 0.407 9.931
-0.376 0.720 10.062
-0.234 0.613 9.833
-0.394 0.814 10.232
-0.278 0.734 10.094
-0.205 0.881 10.174
-0.164 0.852 10.226
-0.164 0.445 10.162
-0.424 0.406 10.279
-0.409 0.127 10.214
-0.401 0.314 10.302
-0.290 0.269 10.107
-0.220 0.266 10.092
-0.220 0.514 9.942
-0.104 0.449 9.826
-0.288 0.636 9.796
-0.325 0.318 9.851
-0.488 0.513 9.887
-0.409 0.584 9.973
-0.212 0.884 10.186
-0.098 0.995 10.022
-0.133 0.739 10.273
-0.388 0.663 10.043
-0.352 0.340 10.218
-0.447 0.508 10.261
-0.362 0.214 10.086
-0.368 0.319 10.335
-0.246 0.354 10.000
-0.191 0.564 10.181
-0.197 0.528 9.819
-0.092 0.341 9.780
-0.273 0.638 9.966
-0.280 0.614 9.882
-0.445 0.820 10.078
-0.388 0.842 9.870
-0.211 0.903 10.198
-0.213 0.983 10.130
-0.119 0.684 10.098
-0.318 0.631 10.222
-0.361 0.166 10.071
-0.481 0.305 10.318
-0.276 0.167 10.152
-0.238 0.282 10.149
-0.209 0.471 9.914
-0.186 0.328 9.873
-0.299 0.424 9.812
-0.254 0.469 9.815
-0.328 0.665 9.982
-0.363 0.645 9.815
-0.441 0.674 10.201
-0.342 0.833 10.117
-0.073 0.901 10.278
-0.117 0.872 10.298
-0.318 0.485 10.220
-0.479 0.458 10.582
-0.492 0.285 10.219
-0.394 0.425 10.385
-0.229 0.219 10.174
-0.270 0.304 10.222
-0.220 0.393 9.937
-0.189 0.434 9.859
-0.173 0.583 10.043
-0.172 0.540 9.848
-0.362 0.739 10.101
-0.352 0.744 9.949
-0.457 0.986 10.290
-0.302 0.867 10.244
-0.129 0.715 10.083
-0.139 0.723 10.329
-0.216 0.429 10.249
-0.453 0.443 10.388
-0.435 0.191 10.061
-0.392 0.196 10.216
-0.321 0.386 10.062
-0.169 0.367 9.892
-0.152 0.486 9.762
-0.135 0.383 9.702
-0.383 0.608 9.820
-0.429 0.618 9.775
-0.416 0.573 9.830
-0.318 0.833 9.910
-0.127 0.890 10.120
-0.228 0.920 10.154
-0.290 0.800 10.217
-0.317 0.749 10.325
-0.284 0.435 10.123
-0.476 0.366 10.397
-0.510 0.247 10.178
-0.276 0.360 10.277
-0.114 0.536 10.001
-0.020 0.359 9.881
-0.291 0.556 10.016
-0.250 0.409 9.919
-0.398 0.700 10.024
-0.323 0.580 9.813
-0.343 0.746 10.257
-0.369 0.850 10.213
-0.203 0.781 10.173
-0.205 0.895 10.223
-0.148 0.434 10.177
-0.420 0.465 10.447
-0.395 0.167 10.219
-0.354 0.151 10.204
-0.310 0.276 10.231
-0.184 0.191 10.134
-0.303 0.525 9.990
-0.101 0.423 9.841
-0.179 0.630 9.827
-0.191 0.478 9.835
-0.501 0.534 9.989
-0.489 0.588 9.910
-0.196 0.798 10.077
-0.089 1.040 10.023
-0.100 0.678 10.164
-0.354 0.808 10.379
-0.376 0.544 10.122
-0.385 0.483 10.292
-0.335 0.301 10.096
-0.376 0.239 10.344
-0.340 0.396 10.061
-0.208 0.358 10.041
-0.181 0.569 9.955
-0.107 0.407 9.807
-0.291 0.624 10.021
-0.333 0.620 9.797
-0.450 0.797 9.999
-0.438 0.858 10.065
-0.299 0.782 10.087
-0.196 0.976 10.171
-0.100 0.681 10.074
-0.304 0.608 10.250
-0.372 0.223 10.142
-0.424 0.233 10.259
-0.376 0.282 10.206
-0.223 0.278 10.150
-0.248 0.461 10.035
-0.181 0.294 9.820
-0.263 0.483 9.851
-0.267 0.498 9.756
-0.267 0.515 9.975
-0.385 0.653 9.845
-0.422 0.684 10.113
-0.335 0.840 10.131
-0.185 0.844 10.195
-0.131 0.888 10.352
-0.157 0.710 10.242
-0.370 0.539 10.490
-0.500 0.350 10.222
-0.438 0.315 10.368
-0.276 0.247 10.150
-0.245 0.211 10.182
-0.275 0.424 10.165
-0.193 0.385 9.843
-0.199 0.549 10.045
-0.197 0.613 9.882
-0.311 0.741 10.081
-0.470 0.748 9.819
-0.418 0.708 10.152
-0.355 0.836 10.198
-0.188 0.791 10.107
-0.141 0.733 10.396
-0.227 0.461 10.226
-0.215 0.254 10.258
-0.453 0.363 10.242
-0.403 0.218 10.181
-0.367 0.415 10.153
-0.148 0.359 9.911
-0.115 0.519 9.802
-0.156 0.535 9.685
-0.227 0.509 9.892
-0.409 0.577 9.755
-0.419 0.550 9.799
-0.372 0.830 9.999
-0.151 0.814 10.030
-0.172 0.982 10.214
-0.140 0.742 10.042
-0.313 0.744 10.323
-0.265 0.490 10.089
-0.385 0.402 10.389
-0.505 0.327 10.195
-0.449 0.141 10.117
-0.255 0.437 10.238
-0.022 0.388 9.928
-0.242 0.599 10.037
-0.328 0.418 9.857
-0.407 0.676 10.034
-0.396 0.725 10.026
-0.316 0.621 9.959
-0.416 0.828 10.187
-0.219 0.734 10.104
-0.187 0.848 10.272
-0.153 0.558 10.159
-0.251 0.479 10.326
-0.423 0.290 10.183
-0.357 0.118 10.238
-0.327 0.287 10.257
-0.234 0.246 10.095
-0.296 0.538 10.112
-0.195 0.505 9.885
-0.142 0.577 10.027
-0.201 0.572 9.814
-0.434 0.456 9.947
-0.524 0.598 9.968
-0.229 0.700 9.974
-0.139 0.929 10.281
-0.060 0.971 10.079
-0.249 0.833 10.366
-0.386 0.540 10.091
-0.383 0.407 10.244
-0.352 0.325 10.164
-0.331 0.204 10.146
-0.436 0.366 10.222
-0.251 0.381 10.010
-0.148 0.552 10.074
-0.142 0.470 9.785
-0.319 0.631 10.013
-0.313 0.575 9.850
-0.358 0.589 9.817
-0.442 0.879 10.114
-0.309 0.826 9.963
-0.254 1.032 10.175
-0.123 0.662 10.061
-0.212 0.706 10.206
-0.354 0.525 10.167
-0.379 0.228 10.205
-0.442 0.307 10.183
-0.242 0.199 10.156
-0.236 0.450 10.070
-0.197 0.446 9.867
-0.270 0.443 10.011
-0.265 0.428 9.800
-0.219 0.493 9.933
-0.387 0.690 9.935
-0.424 0.619 10.125
-0.466 0.747 10.189
-0.209 0.747 10.115
-0.084 0.913 10.361
-0.166 0.772 10.254
-0.380 0.474 10.448
-0.497 0.351 10.161
-0.404 0.179 10.277
-0.443 0.461 10.388
-0.258 0.194 10.244
-0.258 0.354 10.167
-0.203 0.394 9.872
-0.166 0.548 10.159
-0.202 0.602 9.945
-0.122 0.431 9.835
-0.405 0.780 9.964
-0.389 0.730 10.112
-0.440 0.961 10.237
-0.212 0.851 10.150
-0.150 0.664 10.092
-0.193 0.632 10.085
-0.190 0.312 10.275
-0.469 0.430 10.207
-0.441 0.165 10.121
-0.430 0.406 10.253
-0.254 0.296 10.043
-0.118 0.468 10.017
-0.145 0.553 9.678
-0.222 0.517 9.912
-0.407 0.554 9.715
-0.431 0.534 9.884
-0.468 0.757 9.924
-0.310 0.849 9.817
-0.207 0.918 10.175
-0.125 0.774 10.082
-0.255 0.817 10.336
-0.329 0.574 10.126
-0.337 0.330 10.140
-0.483 0.311 10.356
-0.388 0.182 10.186
-0.272 0.410 10.273
-0.144 0.461 10.007
-0.162 0.492 10.110
-0.268 0.544 9.973
-0.256 0.458 9.955
-0.417 0.765 10.017
-0.312 0.571 9.967
-0.391 0.809 10.197
-0.225 0.762 10.116
-0.164 0.843 10.286
-0.184 0.812 10.201
-0.226 0.401 10.250
-0.424 0.382 10.189
-0.366 0.096 10.253
-0.374 0.281 10.299
-0.301 0.243 10.076
-0.194 0.296 10.169
-0.226 0.514 9.867
-0.124 0.490 9.985
-0.231 0.620 9.777
-0.388 0.419 9.899
-0.545 0.584 10.082
-0.425 0.608 10.014
-0.162 0.896 10.265
-0.116 1.002 10.018
-0.206 0.778 10.384
-0.424 0.636 10.027
-0.356 0.389 10.235
-0.425 0.526 10.299
-0.345 0.217 10.113
-0.375 0.258 10.302
-0.287 0.367 10.037
-0.176 0.517 10.115
-0.167 0.614 9.896
-0.110 0.376 9.784
-0.321 0.580 9.974
-0.341 0.582 9.891
-0.449 0.858 10.094
-0.325 0.835 9.990
-0.199 0.792 10.196
-0.207 0.967 10.101
-0.130 0.627 10.149
-0.330 0.542 10.210
-0.351 0.186 10.126
-0.424 0.288 10.189
-0.342 0.278 10.121
-0.268 0.410 10.270
-0.222 0.447 9.933
-0.186 0.406 9.922
-0.215 0.479 9.811
-0.226 0.463 9.974
-0.322 0.593 10.057
-0.399 0.589 9.820
-0.428 0.749 10.211
-0.235 0.793 10.204
-0.151 0.913 10.382
-0.150 0.808 10.284
-0.163 0.541 10.123
-0.393 0.456 10.537
-0.483 0.248 10.291
-0.517 0.390 10.404
-0.209 0.218 10.183
-0.249 0.387 10.149
-0.261 0.399 10.095
-0.272 0.424 9.843
-0.167 0.543 10.037
-0.135 0.496 9.891
-0.419 0.786 10.050
-0.388 0.689 10.131
-0.444 0.730 10.010
-0.252 0.814 10.196
-0.098 0.651 10.041
-0.188 0.682 10.259
-0.179 0.310 10.229
-0.483 0.505 10.351
-0.407 0.241 10.104
-0.402 0.278 10.325
-0.255 0.308 10.038
-0.132 0.488 10.013
-0.136 0.573 9.737
-0.185 0.415 9.793
-0.339 0.538 10.023
-0.443 0.593 9.818
-0.425 0.689 9.922
-0.330 0.802 9.864
-0.179 0.939 10.229
-0.156 0.819 10.091
-0.163 0.689 10.030
-0.275 0.726 10.280
-0.317 0.383 10.103
-0.516 0.323 10.354
-0.476 0.228 10.143
-0.283 0.389 10.314
-0.176 0.470 10.147
-0.019 0.350 9.911
-0.305 0.556 10.034
-0.315 0.434 9.920
-0.342 0.759 10.101
-0.290 0.575 9.896
-0.371 0.666 10.146
-0.374 0.796 10.253
-0.196 0.846 10.242
-0.155 0.864 10.279
-0.190 0.423 10.174
-0.447 0.402 10.356
-0.436 0.273 10.213
-0.371 0.273 10.257
-0.244 0.221 10.137
-0.215 0.310 10.216
-0.266 0.471 9.939
-0.099 0.468 9.948
-0.141 0.633 10.027
-0.181 0.421 9.912
-0.570 0.564 10.033
-0.456 0.592 10.026
-0.153 0.873 10.167
-0.096 1.053 10.030
-0.067 0.798 10.035
-0.366 0.837 10.352
-0.373 0.447 10.156
-0.436 0.524 10.355
-0.348 0.207 10.060
-0.416 0.292 10.315
-0.408 0.428 10.161
-0.187 0.406 10.006
-0.142 0.582 9.946
-0.120 0.360 9.778
-0.304 0.624 10.044
-0.333 0.601 9.842
-0.360 0.663 9.883
-0.433 0.827 9.977
-0.249 0.843 10.199
-0.185 1.010 10.160
-0.179 0.665 10.129
-0.374 0.587 10.282
-0.401 0.392 10.198
-0.412 0.261 10.329
-0.366 0.321 10.168
-0.244 0.334 10.218
-0.237 0.434 9.997
-0.200 0.345 9.853
-0.284 0.484 9.957
-0.251 0.501 9.831
-0.276 0.564 10.054
-0.380 0.582 9.815
-0.408 0.773 10.246
-0.313 0.811 10.162
-0.173 0.759 10.169
-0.123 0.855 10.293
-0.172 0.581 10.222
-0.436 0.465 10.442
-0.482 0.277 10.271
-0.443 0.363 10.412
-0.379 0.305 10.291
-0.224 0.226 10.171
-0.271 0.437 10.108
-0.201 0.395 9.938
-0.174 0.569 10.019
-0.133 0.504 9.834
-0.173 0.588 10.062
-0.433 0.788 9.810
-0.407 0.733 10.044
-0.316 0.849 10.134
-0.165 0.659 10.073
-0.169 0.657 10.314
-0.172 0.629 10.091
-0.239 0.335 10.321
-0.461 0.308 10.125
-0.428 0.208 10.303
-0.316 0.339 10.020
-0.138 0.445 10.004
-0.124 0.521 10.062
-0.124 0.471 9.772
-0.316 0.580 10.016
-0.411 0.602 9.814
-0.396 0.625 9.871
-0.333 0.857 9.904
-0.221 0.812 9.903
-0.229 1.043 10.234
-0.169 0.681 10.033
-0.374 0.747 10.327
-0.257 0.377 10.155
-0.418 0.367 10.376
-0.470 0.324 10.236
-0.385 0.175 10.139
-0.233 0.437 10.159
-0.004 0.294 9.924
-0.287 0.589 9.949
-0.283 0.436 9.945
-0.358 0.582 10.011
-0.339 0.676 9.968
-0.337 0.673 10.123
-0.412 0.883 10.199
-0.222 0.773 10.297
-0.182 0.881 10.238
-0.183 0.735 10.194
-0.365 0.543 10.463
-0.403 0.275 10.205
-0.368 0.214 10.315
-0.273 0.237 10.184
-0.194 0.290 10.147
-0.250 0.467 10.213
-0.193 0.447 9.860
-0.186 0.576 10.048
-0.242 0.461 9.782
-0.486 0.562 10.062
-0.440 0.568 10.030
-0.363 0.664 10.032
-0.141 0.873 10.205
-0.085 0.876 10.148
-0.310 0.781 10.379
-0.366 0.440 10.178
-0.467 0.504 10.326
-0.432 0.412 10.298
-0.307 0.178 10.218
-0.373 0.448 10.220
-0.228 0.395 9.963
-0.225 0.649 9.992
-0.084 0.301 9.781
-0.170 0.523 9.863
-0.234 0.625 9.815
-0.418 0.639 9.903
-0.435 0.791 10.034
-0.262 0.848 10.147
-0.175 0.967 10.183
-0.091 0.794 10.109
-0.225 0.602 10.295
-0.362 0.444 10.222
-0.382 0.284 10.323
-0.413 0.312 10.166
-0.296 0.309 10.202
-0.278 0.441 10.219
-0.172 0.376 9.862
-0.324 0.488 9.992
-0.304 0.446 9.819
-0.304 0.529 9.985
-0.324 0.641 9.839
-0.337 0.642 9.927
-0.483 0.817 10.108
-0.252 0.671 10.125
-0.108 0.867 10.364
-0.103 0.655 10.219
-0.456 0.588 10.503
-0.505 0.340 10.314
-0.406 0.126 10.371
-0.334 0.359 10.341
-0.251 0.284 10.200
-0.284 0.425 10.204
-0.191 0.394 9.918
-0.148 0.525 10.089
-0.219 0.663 9.829
-0.198 0.566 9.978
-0.406 0.726 9.869
-0.353 0.660 9.974
-0.406 0.936 10.175
-0.313 0.910 10.082
-0.093 0.658 10.295
-0.119 0.568 10.049
-0.237 0.395 10.231
-0.441 0.282 10.287
-0.402 0.142 10.184
-0.397 0.334 10.367
-0.178 0.255 9.876
-0.198 0.559 10.118
-0.132 0.478 9.739
-0.272 0.620 9.914
-0.450 0.551 9.714
-0.502 0.539 9.830
-0.464 0.820 10.070
-0.155 0.775 9.869
-0.232 1.055 10.162
-0.205 0.699 10.168
-0.328 0.727 10.318
-0.281 0.589 10.213
-0.315 0.437 10.216
-0.489 0.308 10.254
-0.415 0.151 10.183
-0.243 0.457 10.195
-0.039 0.379 9.973
-0.068 0.393 10.070
-0.330 0.498 9.907
-0.314 0.474 9.975
-0.337 0.760 9.963
-0.304 0.635 10.092
-0.410 0.796 10.168
-0.306 0.763 10.195
-0.171 0.895 10.432
-0.206 0.820 10.173
-0.270 0.469 10.332
-0.391 0.361 10.217
-0.328 0.159 10.248
-0.394 0.361 10.417
-0.297 0.233 10.058
-0.276 0.441 10.209
-0.198 0.468 9.879
-0.150 0.574 9.999
-0.232 0.541 9.814
-0.235 0.340 9.804
-0.541 0.565 10.075
-0.386 0.583 10.016
-0.152 0.921 10.287
-0.080 0.971 10.080
-0.280 0.845 10.464
-0.407 0.728 10.202
-0.337 0.284 10.250
-0.430 0.515 10.294
-0.328 0.261 10.207
-0.391 0.351 10.261
-0.239 0.354 10.001
-0.195 0.536 10.150
-0.202 0.619 9.874
-0.185 0.421 9.851
-0.261 0.585 9.840
-0.341 0.624 9.829
-0.490 0.901 10.146
-0.425 0.812 9.901
-0.224 0.854 10.229
-0.096 0.875 10.069
-0.185 0.695 10.287
-0.366 0.455 10.174
-0.383 0.227 10.252
-0.435 0.285 10.317
-0.331 0.275 10.218
-0.252 0.423 10.235
-0.208 0.419 9.934
-0.270 0.447 9.939
-0.225 0.461 9.804
-0.218 0.449 9.814
-0.290 0.684 10.055
-0.352 0.585 9.861
-0.471 0.779 10.186
-0.237 0.720 10.178
-0.165 0.908 10.375
-0.109 0.832 10.239
-0.193 0.495 10.124
-0.470 0.401 10.421
-0.443 0.163 10.293
-0.426 0.395 10.339
-0.190 0.233 10.278
-0.219 0.319 10.235
-0.267 0.383 10.049
-0.246 0.459 9.943
-0.169 0.645 9.931
-0.142 0.480 9.889
-0.429 0.789 9.890
-0.391 0.784 10.016
-0.441 0.898 10.100
-0.246 0.853 10.123
-0.092 0.628 10.174
-0.194 0.597 10.131
-0.166 0.235 10.293
-0.370 0.489 10.415
-0.389 0.175 10.092
-0.432 0.264 10.352
-0.199 0.229 9.936
-0.134 0.559 10.107
-0.174 0.544 9.664
-0.132 0.403 9.806
-0.402 0.577 9.966
-0.471 0.581 9.843
-0.444 0.747 10.021
-0.249 0.820 9.820
-0.137 0.939 10.234
-0.249 1.044 10.181
-0.194 0.679 10.184
-0.343 0.678 10.229
-0.341 0.310 10.108
-0.483 0.381 10.354
-0.394 0.199 10.136
-0.286 0.248 10.241
-0.214 0.520 10.057
-0.057 0.374 10.025
-0.288 0.527 9.949
-0.318 0.431 9.966
-0.405 0.745 10.088
-0.330 0.668 9.961
-0.312 0.682 10.229
-0.337 0.818 10.180
-0.233 0.836 10.427
-0.252 0.828 10.199
-0.236 0.434 10.269
-0.397 0.521 10.435
-0.401 0.245 10.245
-0.383 0.285 10.351
-0.269 0.267 10.117
-0.222 0.360 10.231
-0.230 0.508 9.895
-0.126 0.388 9.794
-0.194 0.613 9.982
-0.231 0.357 9.836
-0.541 0.593 10.094
-0.391 0.614 10.033
-0.169 0.911 10.297
-0.089 0.933 10.117
-0.102 0.741 10.091
-0.375 0.753 10.312
-0.367 0.343 10.196
-0.466 0.520 10.313
-0.373 0.252 10.122
-0.347 0.216 10.330
-0.351 0.414 10.192
-0.213 0.482 10.032
-0.205 0.629 9.944
-0.153 0.362 9.826
-0.332 0.610 9.888
-0.273 0.646 9.820
-0.379 0.706 9.916
-0.424 0.776 9.991
-0.267 0.836 10.199
-0.151 0.893 10.152
-0.130 0.639 10.241
-0.237 0.620 10.286
-0.358 0.290 10.143
-0.453 0.267 10.336
-0.309 0.291 10.174
-0.221 0.433 10.277
-0.215 0.452 9.893
-0.193 0.310 9.874
-0.336 0.509 9.985
-0.261 0.451 9.802
-0.285 0.626 10.079
-0.318 0.622 9.861
-0.422 0.718 10.229
-0.424 0.829 10.120
-0.212 0.727 10.219
-0.127 0.877 10.256
-0.159 0.499 10.142
-0.462 0.467 10.483
-0.461 0.208 10.271
-0.380 0.182 10.369
-0.363 0.294 10.178
-0.217 0.224 10.265
-0.258 0.434 10.077
-0.201 0.394 9.934
-0.242 0.594 9.946
-0.245 0.643 9.930
-0.215 0.651 10.104
-0.379 0.831 9.946
-0.427 0.788 10.072
-0.350 0.851 10.097
-0.062 0.590 10.134
-0.123 0.761 10.345
-0.164 0.563 10.218
-0.383 0.400 10.346
-0.422 0.199 10.169
-0.381 0.234 10.315
-0.270 0.337 10.068
-0.166 0.249 9.945
-0.120 0.494 9.981
-0.084 0.427 9.791
-0.328 0.612 10.026
-0.432 0.538 9.873
-0.472 0.709 9.991
-0.403 0.828 9.997
-0.190 0.836 10.027
-0.244 1.000 10.219
-0.160 0.717 10.125
-0.321 0.711 10.244
-0.319 0.348 10.188
-0.397 0.361 10.305
-0.473 0.307 10.241
-0.323 0.214 10.152
-0.208 0.511 10.174
-0.023 0.298 9.990
-0.328 0.554 9.932
-0.261 0.418 9.853
-0.366 0.643 10.038
-0.301 0.608 9.930
-0.353 0.665 10.194
-0.394 0.833 10.201
-0.214 0.845 10.390
-0.197 0.876 10.351
-0.166 0.626 10.175
-0.404 0.533 10.469
-0.425 0.278 10.225
-0.337 0.233 10.373
-0.258 0.294 10.099
-0.267 0.241 10.120
-0.333 0.462 10.178
-0.172 0.375 9.871
-0.160 0.601 9.993
-0.203 0.458 9.814
-0.498 0.568 10.178
-0.381 0.561 9.963
-0.361 0.662 10.033
-0.134 0.951 10.169
-0.055 0.815 10.134
-0.313 0.754 10.376
-0.367 0.404 10.168
-0.510 0.350 10.303
-0.368 0.340 10.174
-0.319 0.232 10.335
-0.377 0.392 10.149
-0.263 0.470 10.020
-0.154 0.538 9.926
-0.020 0.548 9.828
-0.167 0.567 9.985
-0.243 0.665 9.849
-0.403 0.663 9.894
-0.503 0.827 9.994
-0.246 0.845 10.193
-0.115 1.002 10.191
-0.008 0.747 10.069
-0.241 0.662 10.291
-0.370 0.293 10.136
-0.441 0.245 10.343
-0.373 0.291 10.132
-0.278 0.178 10.153
-0.275 0.399 10.141
-0.171 0.319 9.871
-0.290 0.542 9.992
-0.248 0.433 9.815
-0.306 0.632 10.063
-0.363 0.684 9.991
-0.364 0.653 10.052
-0.425 0.866 10.123
-0.209 0.743 10.184
-0.129 0.823 10.318
-0.181 0.553 10.231
-0.419 0.513 10.290
-0.430 0.385 10.270
-0.344 0.138 10.378
-0.385 0.292 10.259
-0.225 0.170 10.282
-0.258 0.419 10.116
-0.158 0.372 9.927
-0.133 0.573 10.149
-0.245 0.714 9.864
-0.234 0.632 10.159
-0.395 0.796 9.813
-0.336 0.811 10.048
-0.302 1.012 10.303
-0.290 0.837 10.193
-0.168 0.734 10.381
-0.120 0.580 10.100
-0.269 0.428 10.401
-0.409 0.183 10.157
-0.419 0.138 10.079
-0.412 0.361 10.267
-0.162 0.267 9.944
-0.117 0.486 9.993
-0.096 0.462 9.691
-0.335 0.661 10.024
-0.492 0.577 9.799
-0.529 0.507 9.919
-0.478 0.843 9.954
-0.158 0.842 10.016
-0.203 1.044 10.222
-0.205 0.683 10.098
-0.340 0.729 10.365
-0.329 0.600 10.193
-0.377 0.356 10.370
-0.476 0.311 10.244
-0.358 0.232 10.204
-0.177 0.480 10.150
-0.025 0.533 9.992
-0.148 0.477 10.101
-0.279 0.485 9.907
-0.316 0.583 10.008
-0.297 0.648 9.954
-0.352 0.669 10.179
-0.365 0.782 10.305
-0.240 0.744 10.085
-0.196 0.906 10.396
-0.185 0.610 10.214
-0.386 0.527 10.473
-0.396 0.263 10.216
-0.360 0.284 10.273
-0.331 0.321 10.379
-0.268 0.233 10.135
-0.309 0.465 10.184
-0.210 0.473 9.822
-0.157 0.588 10.010
-0.210 0.317 9.795
-0.300 0.362 9.900
-0.540 0.581 9.955
-0.353 0.648 10.016
-0.102 0.926 10.207
-0.060 0.804 10.107
-0.352 0.800 10.395
-0.375 0.626 10.025
-0.337 0.345 10.341
-0.375 0.377 10.210
-0.321 0.263 10.360
-0.360 0.411 10.189
-0.240 0.483 10.083
-0.217 0.547 10.150
-0.208 0.570 9.839
-0.208 0.534 9.991
-0.258 0.613 9.801
-0.378 0.684 9.897
-0.461 0.831 10.104
-0.369 0.768 9.949
-0.275 0.953 10.262
-0.055 0.747 10.045
-0.213 0.693 10.293
-0.352 0.349 10.185
-0.487 0.256 10.186
-0.481 0.281 10.242
-0.278 0.228 10.150
-0.205 0.421 10.174
-0.185 0.358 9.882
-0.312 0.543 10.011
-0.270 0.462 9.814
-0.266 0.460 9.895
-0.383 0.654 9.973
-0.328 0.631 9.996
-0.410 0.848 10.106
-0.201 0.740 10.190
-0.166 0.846 10.436
-0.160 0.823 10.257
-0.242 0.482 10.297
-0.498 0.427 10.321
-0.380 0.150 10.333
-0.388 0.334 10.298
-0.228 0.242 10.178
-0.302 0.371 10.247
-0.190 0.368 9.915
-0.203 0.523 10.135
-0.270 0.672 9.890
-0.203 0.590 10.064
-0.388 0.772 10.137
-0.321 0.691 10.103
-0.437 0.954 10.265
-0.284 0.878 10.154
-0.144 0.729 10.409
-0.127 0.600 10.154
-0.258 0.382 10.251
-0.478 0.535 10.437
-0.395 0.165 10.108
-0.422 0.340 10.328
-0.218 0.289 9.957
-0.120 0.480 10.124
-0.117 0.477 9.741
-0.068 0.372 9.836
-0.434 0.619 9.807
-0.464 0.475 9.902
-0.441 0.810 10.012
-0.178 0.808 9.888
-0.264 1.016 10.202
-0.232 0.897 10.115
-0.234 0.762 10.366
-0.288 0.620 10.151
-0.369 0.422 10.296
-0.461 0.270 10.270
-0.357 0.202 10.222
-0.281 0.343 10.344
-0.131 0.549 9.979
-0.123 0.455 10.118
-0.297 0.486 9.876
-0.345 0.534 9.949
-0.333 0.727 10.026
-0.286 0.600 9.873
-0.402 0.737 10.234
-0.263 0.757 10.116
-0.126 0.887 10.455
-0.173 0.692 10.187
-0.384 0.465 10.331
-0.452 0.404 10.382
-0.345 0.133 10.276
-0.349 0.375 10.398
-0.221 0.245 10.192
-0.306 0.437 10.204
-0.205 0.457 9.768
-0.082 0.431 9.872
-0.226 0.674 9.848
-0.266 0.334 9.820
-0.524 0.604 10.010
-0.330 0.585 10.005
-0.178 0.945 10.281
-0.148 0.986 10.046
-0.071 0.728 10.309
-0.316 0.627 10.107
-0.361 0.366 10.293
-0.437 0.398 10.367
-0.345 0.266 10.155
-0.322 0.257 10.354
-0.274 0.391 10.030
-0.260 0.552 10.190
-0.201 0.573 9.824
-0.158 0.502 9.900
-0.261 0.578 9.793
-0.310 0.619 9.854
-0.459 0.796 10.054
-0.399 0.785 9.949
-0.246 0.916 10.214
-0.083 0.805 10.122
-0.139 0.637 10.284
-0.276 0.614 10.303
-0.360 0.188 10.095
-0.496 0.303 10.388
-0.280 0.194 10.180
-0.251 0.467 10.238
-0.186 0.378 9.942
-0.197 0.350 9.876
-0.290 0.464 9.886
-0.225 0.477 9.911
-0.337 0.683 10.006
-0.377 0.586 9.919
-0.416 0.795 10.131
-0.347 0.857 10.164
-0.153 0.837 10.277
-0.154 0.809 10.301
-0.200 0.433 10.190
-0.449 0.420 10.348
-0.415 0.122 10.332
-0.497 0.291 10.435
-0.298 0.225 10.185
-0.191 0.352 10.207
-0.203 0.411 9.968
-0.239 0.472 10.028
-0.251 0.623 9.857
-0.200 0.587 9.952
-0.298 0.782 10.174
-0.403 0.811 10.088
-0.485 0.906 10.244
-0.287 0.849 10.057
-0.088 0.650 10.245
-0.198 0.756 10.413
-0.200 0.413 10.279
-0.440 0.513 10.387
-0.418 0.134 10.159
-0.398 0.298 10.403
-0.229 0.314 9.930
-0.182 0.373 9.957
-0.133 0.488 9.837
-0.089 0.428 9.840
-0.357 0.618 9.921
-0.478 0.486 9.948
-0.504 0.737 10.021
-0.373 0.842 9.986
-0.058 0.842 10.128
-0.201 1.004 10.186
-0.254 0.658 10.273
-0.341 0.616 10.251
-0.361 0.367 10.170
-0.431 0.376 10.382
-0.482 0.330 10.204
-0.286 0.303 10.289
-0.204 0.532 10.033
-0.101 0.389 10.076
-0.249 0.532 9.954
-0.234 0.476 9.876
-0.352 0.683 10.115
-0.334 0.558 9.873
-0.400 0.743 10.301
-0.249 0.785 10.134
-0.141 0.949 10.370
-0.140 0.842 10.330
-0.248 0.521 10.159
-0.446 0.446 10.473
-0.435 0.212 10.222
-0.379 0.329 10.410
-0.203 0.275 10.115
-0.214 0.263 10.118
-0.312 0.507 10.083
-0.184 0.401 9.892
-0.195 0.598 9.939
-0.196 0.350 9.822
-0.546 0.581 10.103
-0.504 0.602 10.014
-0.270 0.701 10.030
-0.108 0.963 10.157
-0.090 0.693 10.122
-0.373 0.732 10.264
-0.287 0.330 10.235
-0.382 0.428 10.327
-0.393 0.287 10.178
-0.357 0.261 10.397
-0.255 0.386 10.104
-0.166 0.572 10.101
-0.186 0.560 9.918
-0.201 0.441 9.877
-0.262 0.558 10.028
-0.243 0.676 9.842
-0.376 0.756 10.043
-0.468 0.790 9.943
-0.271 0.834 10.201
-0.233 1.021 10.187
